# fs_open=3788.23 fs_closed=3787.03 nfft=4096 open_s=500 closed_s=500 labels=y,x
# start=2026-07-30 15:42:44
# pixel_scale=15.5
# stat 0 0.118291 0.0610108 -0.000113615 0.00804521
# stat 1 0.0689806 0.0277035 -0.00017535 0.00628915
# config ATTENUATION PAR-2 -- second closed-loop attenuation run through the PARPORT DAC (TI DAC81404 over the StarTech PEX1P2 / AX99100 PCIe parallel card, spi link, mmio backend), replacing the DAQC2/BRIDGEplate serial path used by every previous attenuation run.
# config TRANSPORT: bit-banged 24-bit SPI, ~6.4 us per channel update (~12.8 us for both channels), against the BRIDGEplate's ~0.5-1.4 ms. DAC range is FIXED at +-5 V bipolar (153 uV/LSB) with the mirror parked at 0 V, matching the bode sweeps exactly; auto-ranging is off, so the actuator is a fixed-gain element for both phases of the A/B and the open/closed comparison is clean. Supplies +/-12 V: AVDD needs VMAX+1.5 = 11.5 V for +-10, AVSS -11.5 V, leaving only 0.5 V of margin -- meter the rails under load. AVSS is therefore NEGATIVE, not grounded, which means the 0-5 base range runs outside the AVSS = 0 V condition SLASEH2A 7.5 gives the unipolar figures at (see _avss_tradeoff); 16-bit = 76 uV/LSB in 0-5, 305 uV/LSB in +-10, vs the BRIDGEplate's 12-bit 1 mV.
# config OUTPUTS: two channels, no coarse stage -- ch0 = y/tip (+1.0 V/unit), ch1 = x/tilt (-1.0 V/unit), offset 0 V, symmetric command bounds +-1 V (59 px of authority against a +-16 px ROI; the mirror's full range is deliberately NOT given to the loop on this first run). NOTE the command->FSM voltage mapping is NOT the same as any previous attenuation run, so K is not comparable across the transport change and was re-measured -- and it came out 4.7-5.5x HIGHER, not lower as this file originally predicted, so nothing about the piplate-era gains carries over.
# config Camera/CoM: 32x32 ROI start_x 1840 / start_y 680, exposure 50, gain 100, bw 100, 20x20 tracked window thr 5 (the camera is now shrouded, so the background floor no longer needs a high threshold).
# config FSP: broad_order 128, broad_mu .005 (the attenuation12 point; run 1 used the superseded attenuation11 512/.03), broad_lp 5 (retuned: the shorter delay moved the regeneration band from ~325 Hz to ~700 Hz); adapt_period 8, adapt_tau 5. Guard ON (guard_ratio 4). Cold-start observer: pass_open false + broad_freeze_closed false, so no weight is derived from open-loop data; drift_tau and the transient path are OFF. Modal freqs re-derived from run 1's own open PSD (8-mode cap), though they are inert while broad_order > 0.
# config RUN 1 RESULT TO BEAT (attenuation_par_fsp1, same config except 512/.03): y 0.518 -> 0.0804 px, x 0.496 -> 0.0966 px; 60-150 Hz only 1.5x and the largest closed contributor on both axes; waterbed 3.4-3.5x at 195-250 Hz; no regeneration (400-800 Hz = 0.0% of command power).
# config DELAY AND K: BOTH re-fit for this transport 2026-07-30 from conf_bode_par_x/y.json (+/-100 mV sweep, full-band 5-300 Hz phase slope for tau, <=30 Hz plateau for K). Kx 3.787 +/- 0.008, Ky 3.636 +/- 0.005; delay x 2.717 fr, y 2.577 fr at fs 3788. Against the piplate era that is 4.7-5.5x MORE loop gain and LESS THAN HALF the delay -- the shorter delay is the entire reason to expect better rejection here.
# config COMPARE against attenuation_fsp21 and attenuation_fsp15 (run 15: y 0.073 / x 0.168 px): report total and per-band closed RMS, 60-400 Hz waterbed, command/clamp behavior, and transient activation count on the shared 500/500/4096 grid. Closed RMS in PIXELS remains comparable across the change; command units do not. refs: Kulcsar 2006 / Petit 2008 / Meimon 2010 / Correia 2010
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
33.2844 6.34757e-08 2.05823e-08 -4.89114 7.59249e-08 1.32063e-08 -7.59602
34.209 5.44585e-08 2.46995e-08 -3.43377 9.65604e-08 2.34442e-08 -6.14764
35.1335 1.48336e-07 7.4561e-08 -2.98735 4.22051e-07 1.28568e-07 -5.16232
36.0581 1.4056e-07 6.96027e-08 -3.05234 4.28085e-07 1.26142e-07 -5.3067
36.9827 7.09516e-08 3.96086e-08 -2.53173 1.41947e-07 3.90418e-08 -5.60596
37.9072 2.18058e-07 1.63026e-07 -1.26316 2.94635e-07 1.4333e-07 -3.12945
38.8318 1.18296e-06 9.07456e-07 -1.15144 1.02827e-06 5.70356e-07 -2.55962
39.7564 1.96562e-06 1.60239e-06 -0.887312 1.2401e-06 7.51033e-07 -2.17796
40.681 1.82199e-06 1.43635e-06 -1.03286 9.51039e-07 5.34699e-07 -2.50089
41.6055 1.38029e-06 1.02728e-06 -1.28284 4.98136e-07 2.65262e-07 -2.73673
42.5301 3.68839e-07 2.64891e-07 -1.4377 1.48656e-07 6.58135e-08 -3.53867
43.4547 7.56271e-08 6.46139e-08 -0.683514 5.50259e-08 1.70124e-08 -5.09802
44.3792 1.07203e-07 7.59996e-08 -1.49398 4.35438e-08 1.1238e-08 -5.88236
45.3038 1.38471e-07 8.99037e-08 -1.87582 4.428e-08 1.05546e-08 -6.22767
46.2284 1.56886e-07 9.49849e-08 -2.17931 5.38649e-08 1.30856e-08 -6.14514
47.1529 1.57377e-07 9.42861e-08 -2.22493 7.22601e-08 1.60033e-08 -6.5469
48.0775 1.52955e-07 9.62426e-08 -2.01197 9.83706e-08 2.60448e-08 -5.77144
49.0021 1.06081e-07 6.03094e-08 -2.45252 1.28187e-07 3.41591e-08 -5.74338
49.9266 6.60047e-08 2.50872e-08 -4.20123 1.43089e-07 3.16998e-08 -6.54551
50.8512 1.42715e-07 4.48804e-08 -5.02412 1.44532e-07 2.45803e-08 -7.69377
51.7758 1.67978e-06 3.5792e-07 -6.71466 3.68072e-07 5.66896e-08 -8.12429
52.7003 2.86056e-06 5.47747e-07 -7.1787 5.14433e-07 7.40126e-08 -8.42023
53.6249 6.97529e-07 1.10405e-07 -8.00574 9.45816e-08 1.19456e-08 -8.98599
54.5495 2.00483e-07 2.00993e-08 -9.98896 3.13451e-08 2.41665e-09 -11.1296
55.474 1.56739e-07 4.33573e-09 -15.5811 3.09366e-08 2.44308e-09 -11.0254
56.3986 4.06081e-06 3.07655e-08 -21.2055 2.36835e-07 4.52016e-08 -7.19292
57.3232 9.14979e-05 6.54852e-07 -21.4527 4.8207e-06 9.6962e-07 -6.96508
58.2477 9.6009e-05 7.13372e-07 -21.29 5.04555e-06 9.90928e-07 -7.06866
59.1723 1.30336e-05 3.22427e-07 -16.0663 6.46057e-07 1.85391e-07 -5.42183
60.0969 3.46538e-06 1.57933e-07 -13.4128 1.82808e-07 6.37921e-08 -4.57228
61.0214 1.01193e-06 1.12341e-07 -9.54613 6.17732e-08 2.2807e-08 -4.32732
61.946 1.49014e-06 2.45407e-07 -7.8334 6.67524e-08 3.3848e-08 -2.94935
62.8706 9.05656e-07 1.84502e-07 -6.90961 5.00293e-08 2.43407e-08 -3.12892
63.7951 4.11354e-07 1.21454e-07 -5.29802 4.77271e-08 1.70974e-08 -4.45834
64.7197 3.04878e-07 1.00915e-07 -4.80171 4.35484e-08 1.54559e-08 -4.49878
65.6443 1.98178e-07 7.73114e-08 -4.08811 3.10224e-08 1.09885e-08 -4.50737
66.5688 1.70981e-07 8.42e-08 -3.07636 2.73225e-08 8.97559e-09 -4.83458
67.4934 1.96499e-07 1.07564e-07 -2.61694 2.69922e-08 8.60923e-09 -4.96275
68.418 1.64794e-07 9.80963e-08 -2.25289 3.14197e-08 9.34249e-09 -5.26739
69.3425 1.22865e-07 9.29192e-08 -1.21323 4.09458e-08 1.36829e-08 -4.76033
70.2671 1.54953e-07 1.34752e-07 -0.606657 5.4357e-08 2.14365e-08 -4.04101
71.1917 2.4252e-07 2.35508e-07 -0.127417 8.081e-08 3.82418e-08 -3.24927
72.1162 2.99374e-07 3.15379e-07 0.22618 1.05379e-07 5.64414e-08 -2.71157
73.0408 3.01427e-07 3.36956e-07 0.483918 1.2984e-07 6.60502e-08 -2.93534
73.9654 2.69806e-07 3.13937e-07 0.657907 1.54451e-07 7.86335e-08 -2.93184
74.8899 3.02926e-07 3.68173e-07 0.847162 2.09328e-07 1.05383e-07 -2.98058
75.8145 3.64291e-07 4.43236e-07 0.851869 2.31531e-07 1.11996e-07 -3.15408
76.7391 3.38548e-07 5.12643e-07 1.80194 2.35428e-07 1.1567e-07 -3.08637
77.6636 3.7648e-07 6.23056e-07 2.18785 3.43929e-07 1.43134e-07 -3.80725
78.5882 6.91156e-07 1.13251e-06 2.14466 8.40524e-07 2.79685e-07 -4.7788
79.5128 3.3168e-07 5.31926e-07 2.05132 4.60087e-07 1.2985e-07 -5.49397
80.4373 1.8219e-07 2.74806e-07 1.785 5.57908e-07 9.68673e-08 -7.60386
81.3619 2.28243e-07 3.37128e-07 1.69396 1.02516e-06 1.53881e-07 -8.23606
82.2865 9.433e-08 1.52632e-07 2.08995 1.03323e-06 1.29207e-07 -9.02908
83.211 8.99029e-08 1.02252e-07 0.558983 2.82836e-06 2.95695e-07 -9.80689
84.1356 1.46814e-07 1.2133e-07 -0.827993 4.87265e-06 4.90447e-07 -9.97173
85.0602 1.29699e-07 1.12968e-07 -0.599821 2.52508e-06 2.28671e-07 -10.4306
85.9847 1.23732e-07 1.42072e-07 0.60027 6.22001e-07 5.85088e-08 -10.2657
86.9093 1.907e-07 2.22986e-07 0.679275 2.08918e-07 2.33434e-08 -9.51811
87.8339 2.7042e-07 3.09941e-07 0.592398 1.07782e-07 1.34206e-08 -9.04773
88.7584 3.14414e-07 3.87552e-07 0.908288 7.5071e-08 1.34603e-08 -7.46418
89.683 3.34682e-07 4.1746e-07 0.959825 6.28409e-08 1.4636e-08 -6.32821
90.6076 3.14721e-07 3.4988e-07 0.459926 6.85759e-08 1.91792e-08 -5.53341
91.5321 3.18886e-07 3.20976e-07 0.0283622 9.10866e-08 2.81958e-08 -5.0927
92.4567 4.48025e-07 4.18608e-07 -0.294948 1.41181e-07 5.31098e-08 -4.24603
93.3813 5.82898e-07 5.82994e-07 0.000718237 2.01786e-07 9.82327e-08 -3.12636
94.3058 7.1119e-07 8.43773e-07 0.742401 2.72822e-07 1.85765e-07 -1.66915
95.2304 6.43245e-07 8.25586e-07 1.08386 2.86245e-07 2.32662e-07 -0.900119
96.155 6.13392e-07 7.46399e-07 0.85233 3.25369e-07 2.93486e-07 -0.447899
97.0795 8.03585e-07 9.91018e-07 0.910497 4.76209e-07 4.95815e-07 0.175218
98.0041 3.8565e-07 4.67863e-07 0.839247 3.02272e-07 3.20554e-07 0.255027
98.9287 2.60959e-07 2.35648e-07 -0.443072 2.5546e-07 2.51323e-07 -0.0708979
99.8532 5.17182e-07 4.91178e-07 -0.224044 4.55824e-07 5.64514e-07 0.928773
100.778 1.72602e-07 2.35177e-07 1.34349 1.84927e-07 3.09596e-07 2.23796
101.702 2.57872e-08 2.96872e-08 0.61165 4.1557e-08 5.49157e-08 1.21052
102.627 2.02865e-08 2.67987e-08 1.20905 2.98251e-08 3.58134e-08 0.794633
103.552 3.08907e-08 3.84663e-08 0.95252 2.75947e-08 3.42823e-08 0.942437
104.476 4.29152e-08 4.86289e-08 0.542836 3.01663e-08 3.35459e-08 0.461172
105.401 7.15175e-08 7.58209e-08 0.253766 4.54562e-08 4.95212e-08 0.371973
106.325 1.38821e-07 1.59526e-07 0.603776 1.17785e-07 1.29522e-07 0.412513
107.25 1.88643e-07 2.27207e-07 0.807804 2.60747e-07 2.71364e-07 0.173339
108.174 1.23279e-07 1.3798e-07 0.489254 2.905e-07 2.62132e-07 -0.446261
109.099 5.68478e-08 4.76996e-08 -0.76199 1.74401e-07 1.17982e-07 -1.69731
110.023 5.90712e-08 4.14626e-08 -1.53719 1.20968e-07 5.83927e-08 -3.16312
110.948 8.87652e-08 5.38891e-08 -2.16741 1.18109e-07 3.81815e-08 -4.90432
111.873 6.66133e-08 4.75866e-08 -1.46076 7.79509e-08 2.35994e-08 -5.18921
112.797 2.90863e-07 1.80835e-07 -2.06406 2.25035e-07 4.29104e-08 -7.19689
113.722 2.67295e-06 1.5779e-06 -2.28911 1.80123e-06 3.22295e-07 -7.47316
114.646 2.25738e-06 1.32802e-06 -2.304 1.48262e-06 2.52268e-07 -7.69169
115.571 2.7568e-06 1.53396e-06 -2.54592 1.71955e-06 2.46256e-07 -8.44027
116.495 8.96896e-07 4.5759e-07 -2.92266 6.14658e-07 8.1259e-08 -8.78762
117.42 1.08544e-07 6.55784e-08 -2.18846 1.94784e-07 3.40723e-08 -7.57152
118.345 1.72458e-07 1.1157e-07 -1.89137 2.50939e-07 4.98317e-08 -7.02062
119.269 1.76044e-06 1.03591e-06 -2.30298 1.81378e-06 4.3074e-07 -6.24371
120.194 3.34037e-06 1.95227e-06 -2.33255 3.4532e-06 8.0866e-07 -6.30455
121.118 3.9878e-07 2.39613e-07 -2.21223 4.3177e-07 1.04222e-07 -6.17291
122.043 4.53997e-08 3.68966e-08 -0.900661 5.16638e-08 1.93799e-08 -4.25834
122.967 8.21815e-08 6.97251e-08 -0.713845 5.04873e-08 1.98995e-08 -4.04339
123.892 1.08212e-07 9.7624e-08 -0.447183 5.23954e-08 2.39604e-08 -3.39799
124.817 1.31148e-07 1.28202e-07 -0.0986416 6.55345e-08 3.83153e-08 -2.33098
125.741 9.24375e-08 1.01559e-07 0.408703 5.91578e-08 4.19358e-08 -1.49427
126.666 1.0077e-07 1.39856e-07 1.4235 8.58645e-08 8.23527e-08 -0.18136
127.59 2.26533e-07 3.34591e-07 1.69383 1.8121e-07 1.72543e-07 -0.212858
128.515 1.07092e-07 1.61803e-07 1.7923 9.36715e-08 9.08529e-08 -0.132687
129.439 6.95851e-08 1.20543e-07 2.38626 5.48002e-08 6.78156e-08 0.925472
130.364 7.5557e-08 1.45296e-07 2.83979 4.88589e-08 6.85513e-08 1.47072
131.289 6.86876e-08 1.41947e-07 3.15248 3.79276e-08 5.70162e-08 1.77043
132.213 5.56111e-08 1.24018e-07 3.48323 3.10677e-08 5.65901e-08 2.60432
133.138 3.85308e-08 9.06883e-08 3.71743 2.5295e-08 5.4849e-08 3.36135
134.062 2.8464e-08 7.00058e-08 3.90838 2.27913e-08 5.64213e-08 3.93675
134.987 2.21013e-08 5.78619e-08 4.17974 2.28552e-08 5.8913e-08 4.11226
135.911 1.85071e-08 4.98769e-08 4.3056 2.46948e-08 6.32331e-08 4.08339
136.836 2.16512e-08 5.81145e-08 4.28803 2.91685e-08 7.47777e-08 4.08858
137.76 2.66079e-08 7.294e-08 4.37955 3.59545e-08 8.87512e-08 3.92422
138.685 2.87788e-08 8.19885e-08 4.54681 4.46533e-08 1.01253e-07 3.55556
139.61 4.34757e-08 1.31242e-07 4.79825 6.04191e-08 1.36369e-07 3.53541
140.534 4.34678e-08 1.30947e-07 4.78928 5.78107e-08 1.25309e-07 3.35974
141.459 5.10143e-08 1.42305e-07 4.45528 5.62372e-08 1.05774e-07 2.74357
142.383 8.80446e-08 2.22258e-07 4.02155 1.08338e-07 2.05033e-07 2.77044
143.308 2.07457e-07 4.59062e-07 3.44944 4.34407e-07 8.55442e-07 2.94294
144.232 1.59275e-07 3.62926e-07 3.57671 2.22408e-07 4.27237e-07 2.83518
145.157 1.32722e-07 3.02438e-07 3.57695 9.5317e-08 1.44748e-07 1.81441
146.082 1.38334e-07 3.18511e-07 3.62195 1.18563e-07 1.7258e-07 1.63041
147.006 1.21874e-07 2.6383e-07 3.35411 1.28277e-07 1.92991e-07 1.7739
147.931 8.97298e-08 1.80499e-07 3.03537 1.11706e-07 1.75866e-07 1.97103
148.855 5.68035e-08 1.08711e-07 2.81898 7.24627e-08 1.19147e-07 2.1597
149.78 3.33786e-08 6.04495e-08 2.57924 4.02675e-08 7.04156e-08 2.42713
150.704 2.38173e-08 4.36851e-08 2.6344 2.66186e-08 4.89802e-08 2.64836
151.629 2.06408e-08 3.81391e-08 2.66644 1.78833e-08 3.5121e-08 2.93118
152.554 1.71311e-08 3.15293e-08 2.64929 1.26799e-08 2.76346e-08 3.38338
153.478 1.74867e-08 3.30412e-08 2.76347 1.24655e-08 3.19956e-08 4.09381
154.403 1.92674e-08 3.52733e-08 2.62624 1.40352e-08 4.10003e-08 4.65569
155.327 1.46998e-08 2.9485e-08 3.02288 1.49188e-08 5.34052e-08 5.53849
156.252 1.2066e-08 2.37257e-08 2.93657 1.594e-08 6.04136e-08 5.78646
157.176 1.15227e-08 2.52955e-08 3.4149 2.11827e-08 8.52184e-08 6.04551
158.101 8.13192e-09 1.9444e-08 3.78592 1.71843e-08 7.36801e-08 6.32217
159.026 5.51883e-09 1.53809e-08 4.45135 1.28438e-08 6.30527e-08 6.91011
159.95 5.43283e-09 1.58699e-08 4.65547 1.07518e-08 5.88919e-08 7.38573
160.875 6.36061e-09 1.64831e-08 4.13539 1.01908e-08 6.255e-08 7.8802
161.799 5.99266e-09 1.65953e-08 4.42365 9.75305e-09 7.81071e-08 9.0355
162.724 1.63007e-08 4.87958e-08 4.76176 2.87968e-08 2.48709e-07 9.36346
163.648 2.18007e-08 5.88582e-08 4.31337 3.94337e-08 3.20728e-07 9.10269
164.573 6.48062e-09 1.62928e-08 4.00379 1.38501e-08 1.27803e-07 9.65088
165.498 4.79945e-09 1.23326e-08 4.09864 1.20368e-08 1.40592e-07 10.6745
166.422 4.4735e-09 1.21669e-08 4.34532 1.42342e-08 1.74041e-07 10.8732
167.347 4.03085e-09 1.10631e-08 4.38482 1.44729e-08 1.77856e-07 10.8951
168.271 3.41301e-09 9.21326e-09 4.31275 1.30887e-08 1.65115e-07 11.0089
169.196 3.34733e-09 8.10672e-09 3.84147 1.14574e-08 1.40197e-07 10.8765
170.12 3.10459e-09 7.74589e-09 3.97067 1.0272e-08 1.23633e-07 10.8048
171.045 1.18915e-08 3.05662e-08 4.10003 1.37555e-08 1.39411e-07 10.0582
171.969 1.80239e-08 4.79056e-08 4.24538 1.61292e-08 1.55707e-07 9.84697
172.894 9.10139e-09 2.33616e-08 4.09396 1.01208e-08 1.16456e-07 10.6095
173.819 8.52979e-09 2.07299e-08 3.8566 9.91473e-09 1.18996e-07 10.7925
174.743 4.96358e-09 1.55555e-08 4.96089 1.29873e-08 1.58601e-07 10.8679
175.668 1.89168e-08 4.71505e-08 3.96638 4.61803e-08 4.05843e-07 9.43902
176.592 1.52258e-08 3.90522e-08 4.09067 3.67922e-08 3.3003e-07 9.52797
177.517 1.08846e-08 1.81222e-08 2.214 1.99706e-08 1.41729e-07 8.51066
178.441 6.6308e-09 1.2788e-08 2.85238 1.28993e-08 9.94299e-08 8.8695
179.366 2.67223e-09 8.83667e-09 5.19414 8.60625e-09 1.04374e-07 10.8378
180.291 2.92424e-09 7.82601e-09 4.27528 9.9792e-09 8.47771e-08 9.29183
181.215 2.12571e-09 5.55179e-09 4.16929 6.57586e-09 5.04378e-08 8.84804
182.14 1.82033e-09 4.97918e-09 4.37007 5.90288e-09 5.24253e-08 9.48477
183.064 1.69555e-09 4.77909e-09 4.50034 6.05529e-09 5.41857e-08 9.51749
183.989 1.48701e-09 4.17608e-09 4.48454 6.06903e-09 5.27855e-08 9.39395
184.913 1.41376e-09 3.52927e-09 3.97311 5.66352e-09 5.48186e-08 9.85841
185.838 1.35985e-09 3.26323e-09 3.80157 5.59389e-09 5.77e-08 10.1346
186.763 1.35612e-09 3.43399e-09 4.03499 5.36508e-09 6.17728e-08 10.6122
187.687 1.47325e-09 3.44421e-09 3.68815 5.38204e-09 6.86524e-08 11.0571
188.612 1.27724e-09 3.11492e-09 3.87176 6.00183e-09 8.14878e-08 11.3281
189.536 1.262e-09 3.234e-09 4.08679 6.04612e-09 8.57504e-08 11.5176
190.461 1.16988e-09 3.06031e-09 4.17626 4.75226e-09 7.8295e-08 12.1683
191.385 1.18673e-09 2.85603e-09 3.8141 4.57212e-09 8.48776e-08 12.6868
192.31 1.19809e-09 2.84251e-09 3.75213 4.60002e-09 9.44414e-08 13.124
193.235 1.16276e-09 2.95322e-09 4.04805 4.30011e-09 1.01185e-07 13.7164
194.159 1.05349e-09 2.78944e-09 4.22885 4.15112e-09 1.12097e-07 14.3143
195.084 1.07239e-09 2.7711e-09 4.12299 4.16551e-09 1.23721e-07 14.7277
196.008 1.1682e-09 2.7622e-09 3.73738 3.96646e-09 1.31501e-07 15.2052
196.933 1.25524e-09 2.97441e-09 3.74673 3.95263e-09 1.35393e-07 15.3471
197.857 1.31576e-09 3.35118e-09 4.0602 3.71832e-09 1.45425e-07 15.9229
198.782 1.36922e-09 3.56428e-09 4.15499 3.57036e-09 1.4903e-07 16.2056
199.706 1.30129e-09 3.48047e-09 4.27264 3.36203e-09 1.4437e-07 16.3288
200.631 1.24628e-09 3.57133e-09 4.57215 3.27288e-09 1.52223e-07 16.6755
201.556 1.34272e-09 3.74134e-09 4.45042 3.37465e-09 1.56613e-07 16.666
202.48 1.40388e-09 3.88776e-09 4.42369 3.48022e-09 1.59794e-07 16.6195
203.405 1.45015e-09 3.79031e-09 4.17261 3.44998e-09 1.46846e-07 16.2905
