# fs_open=3788.11 fs_closed=3788.34 nfft=4096 open_s=500 closed_s=500 labels=y,x
# start=2026-07-30 16:13:25
# pixel_scale=15.5
# stat 0 -0.112462 0.0302287 5.04603e-06 0.00364342
# stat 1 0.228029 0.0204013 -1.4104e-05 0.00574844
# config ATTENUATION PAR-3 -- BASELINE REPEAT of PAR-1 (identical fsp settings), the A in an A/B/A through the PARPORT DAC (TI DAC81404 over the StarTech PEX1P2 / AX99100 PCIe parallel card, spi link, mmio backend), replacing the DAQC2/BRIDGEplate serial path used by every previous attenuation run.
# config TRANSPORT: bit-banged 24-bit SPI, ~6.4 us per channel update (~12.8 us for both channels), against the BRIDGEplate's ~0.5-1.4 ms. DAC range is FIXED at +-5 V bipolar (153 uV/LSB) with the mirror parked at 0 V, matching the bode sweeps exactly; auto-ranging is off, so the actuator is a fixed-gain element for both phases of the A/B and the open/closed comparison is clean. Supplies +/-12 V: AVDD needs VMAX+1.5 = 11.5 V for +-10, AVSS -11.5 V, leaving only 0.5 V of margin -- meter the rails under load. AVSS is therefore NEGATIVE, not grounded, which means the 0-5 base range runs outside the AVSS = 0 V condition SLASEH2A 7.5 gives the unipolar figures at (see _avss_tradeoff); 16-bit = 76 uV/LSB in 0-5, 305 uV/LSB in +-10, vs the BRIDGEplate's 12-bit 1 mV.
# config OUTPUTS: two channels, no coarse stage -- ch0 = y/tip (+1.0 V/unit), ch1 = x/tilt (-1.0 V/unit), offset 0 V, symmetric command bounds +-1 V (59 px of authority against a +-16 px ROI; the mirror's full range is deliberately NOT given to the loop on this first run). NOTE the command->FSM voltage mapping is NOT the same as any previous attenuation run, so K is not comparable across the transport change and was re-measured -- and it came out 4.7-5.5x HIGHER, not lower as this file originally predicted, so nothing about the piplate-era gains carries over.
# config Camera/CoM: 32x32 ROI start_x 1840 / start_y 680, exposure 50, gain 100, bw 100, 20x20 tracked window thr 5 (the camera is now shrouded, so the background floor no longer needs a high threshold).
# config FSP: broad_order 512, broad_mu .03 -- REVERTED from PAR-2's 128/.005, which was 60% worse on y and 10% on x once normalised for the environment. 128 taps = 29.6 Hz resolution cannot separate the 2-3 Hz-spaced 9-30 Hz comb; this reproduces the documented kalman order-80 failure (order 80 ~29 Hz could not represent the 2.256 Hz comb). broad_lp 5 (retuned: the shorter delay moved the regeneration band from ~325 Hz to ~700 Hz); adapt_period 8, adapt_tau 5. Guard ON (guard_ratio 4). Cold-start observer: pass_open false + broad_freeze_closed false, so no weight is derived from open-loop data; drift_tau and the transient path are OFF. Modal freqs re-derived from run 1's own open PSD (8-mode cap), though they are inert while broad_order > 0.
# config PURPOSE: PAR-1 and PAR-2 were an hour apart and the environment moved between them (y open 5-10 Hz rose 4x), so this repeats PAR-1's exact controller to confirm the baseline and bound the run-to-run spread before any further tuning. PAR-1: y 0.518 -> 0.0804 px, x 0.496 -> 0.0966 px. PAR-2 (128/.005), normalised to PAR-1's environment: y 0.128, x 0.106; 60-150 Hz only 1.5x and the largest closed contributor on both axes; waterbed 3.4-3.5x at 195-250 Hz; no regeneration (400-800 Hz = 0.0% of command power).
# config DELAY AND K: BOTH re-fit for this transport 2026-07-30 from conf_bode_par_x/y.json (+/-100 mV sweep, full-band 5-300 Hz phase slope for tau, <=30 Hz plateau for K). Kx 3.787 +/- 0.008, Ky 3.636 +/- 0.005; delay x 2.717 fr, y 2.577 fr at fs 3788. Against the piplate era that is 4.7-5.5x MORE loop gain and LESS THAN HALF the delay -- the shorter delay is the entire reason to expect better rejection here.
# config COMPARE against attenuation_fsp21 and attenuation_fsp15 (run 15: y 0.073 / x 0.168 px): report total and per-band closed RMS, 60-400 Hz waterbed, command/clamp behavior, and transient activation count on the shared 500/500/4096 grid. Closed RMS in PIXELS remains comparable across the change; command units do not. refs: Kulcsar 2006 / Petit 2008 / Meimon 2010 / Correia 2010
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
36.9955 6.93038e-08 2.56279e-08 -4.32045 1.13692e-07 5.05767e-08 -3.51779
37.9204 2.37057e-07 6.22086e-08 -5.81002 3.20684e-07 6.56473e-08 -6.88861
38.8453 1.37373e-06 1.83358e-07 -8.746 1.19211e-06 1.5983e-07 -8.7266
39.7702 2.26789e-06 1.42593e-07 -12.0153 1.41076e-06 1.59708e-07 -9.46127
40.6951 2.13747e-06 7.0587e-08 -14.8118 1.08058e-06 2.18905e-07 -6.93401
41.62 1.41256e-06 8.51169e-08 -12.1999 5.28865e-07 2.17859e-07 -3.85169
42.5449 2.7447e-07 4.5748e-08 -7.78123 1.32551e-07 5.55339e-08 -3.77826
43.4698 8.2228e-08 4.19131e-08 -2.9267 5.50301e-08 2.07398e-08 -4.23795
44.3947 1.04156e-07 7.39617e-08 -1.48677 3.72021e-08 1.9711e-08 -2.75859
45.3195 1.22213e-07 1.05317e-07 -0.646192 3.5473e-08 2.7769e-08 -1.06337
46.2444 1.29819e-07 1.11576e-07 -0.657669 4.4009e-08 5.47796e-08 0.950768
47.1693 1.4109e-07 1.12025e-07 -1.0018 5.49514e-08 9.21563e-08 2.24546
48.0942 1.42697e-07 1.22872e-07 -0.64963 8.1035e-08 1.29627e-07 2.04023
49.0191 1.00007e-07 8.73939e-08 -0.585489 1.14604e-07 1.53062e-07 1.25667
49.944 6.05906e-08 3.47102e-08 -2.41947 1.37309e-07 1.52173e-07 0.4464
50.8689 1.18969e-07 1.79247e-08 -8.21982 1.24432e-07 1.03914e-07 -0.78259
51.7938 1.51028e-06 6.66166e-08 -13.5548 3.21535e-07 2.89774e-07 -0.451689
52.7187 2.27743e-06 1.00442e-07 -13.5553 3.98062e-07 3.8446e-07 -0.150995
53.6435 5.84637e-07 3.8177e-08 -11.8508 6.86495e-08 6.41128e-08 -0.296922
54.5684 1.89245e-07 1.58557e-08 -10.7684 3.12171e-08 1.93834e-08 -2.06962
55.4933 1.39436e-07 6.03342e-09 -13.6381 3.1616e-08 1.13137e-08 -4.46302
56.4182 4.71729e-06 7.44132e-09 -28.0204 2.49115e-07 1.66071e-08 -11.7611
57.3431 8.23419e-05 4.70989e-08 -32.4261 4.05544e-06 1.74746e-07 -13.6563
58.268 7.37199e-05 7.25643e-08 -30.0686 3.63396e-06 2.23303e-07 -12.1148
59.1929 1.15626e-05 1.37425e-07 -19.2499 5.59297e-07 3.33435e-07 -2.24632
60.1178 3.36871e-06 8.45194e-08 -16.0051 1.69777e-07 1.38032e-07 -0.898989
61.0427 7.56656e-07 5.80574e-08 -11.1504 4.74476e-08 5.06696e-08 0.285332
61.9675 1.29306e-06 8.66494e-08 -11.7385 6.20854e-08 7.78006e-08 0.979932
62.8924 8.59568e-07 5.44028e-08 -11.9866 4.64604e-08 7.08234e-08 1.83094
63.8173 3.98645e-07 3.10784e-08 -11.0813 3.78987e-08 6.32397e-08 2.22365
64.7422 2.55513e-07 3.35486e-08 -8.81739 3.42846e-08 5.20564e-08 1.81376
65.6671 1.44076e-07 4.34983e-08 -5.20119 2.52376e-08 3.63017e-08 1.57878
66.592 1.5904e-07 6.8049e-08 -3.68684 2.33766e-08 2.63073e-08 0.512936
67.5169 1.83886e-07 1.11802e-07 -2.16098 2.40447e-08 2.28364e-08 -0.223921
68.4418 1.25993e-07 9.02992e-08 -1.44664 2.49061e-08 2.59981e-08 0.186369
69.3666 9.53677e-08 6.11289e-08 -1.93155 3.15134e-08 4.71844e-08 1.75303
70.2915 1.35218e-07 5.85374e-08 -3.63602 4.46982e-08 9.7467e-08 3.38568
71.2164 1.98025e-07 6.43098e-08 -4.88442 6.79511e-08 2.15224e-07 5.00695
72.1413 2.45978e-07 5.84108e-08 -6.24404 8.99494e-08 3.31418e-07 5.66378
73.0662 2.53141e-07 4.49428e-08 -7.50703 9.75911e-08 3.45981e-07 5.49641
73.9911 2.00967e-07 3.64333e-08 -7.41627 1.12884e-07 2.65029e-07 3.70661
74.916 2.01771e-07 5.27634e-08 -5.82526 1.51146e-07 2.21842e-07 1.66648
75.8409 2.09581e-07 6.34298e-08 -5.19058 1.57843e-07 1.51984e-07 -0.164286
76.7658 2.31452e-07 6.96067e-08 -5.21811 1.88284e-07 1.34194e-07 -1.4708
77.6906 3.32934e-07 7.35768e-08 -6.55617 3.5452e-07 2.25228e-07 -1.97018
78.6155 5.6358e-07 8.06684e-08 -8.44252 8.41599e-07 4.98202e-07 -2.277
79.5404 2.58834e-07 3.85518e-08 -8.26976 4.29522e-07 2.81144e-07 -1.84057
80.4653 1.54884e-07 3.89287e-08 -5.99737 5.08168e-07 2.53483e-07 -3.02059
81.3902 2.02876e-07 6.59861e-08 -4.87778 9.05138e-07 3.30508e-07 -4.37532
82.3151 1.00176e-07 4.74829e-08 -3.24224 9.75164e-07 1.41041e-07 -8.39731
83.24 9.97899e-08 5.10404e-08 -2.91173 2.52269e-06 1.53634e-07 -12.1538
84.1649 1.52839e-07 7.01972e-08 -3.37915 4.16664e-06 3.02633e-07 -11.3887
85.0898 1.38007e-07 6.97371e-08 -2.96437 2.17437e-06 2.47232e-07 -9.44229
86.0146 1.31992e-07 6.85738e-08 -2.8439 5.52799e-07 1.33673e-07 -6.16525
86.9395 2.06596e-07 8.45643e-08 -3.87935 1.9073e-07 9.26781e-08 -3.13442
87.8644 2.69431e-07 6.81633e-08 -5.96896 9.53384e-08 7.09612e-08 -1.28247
88.7893 3.20502e-07 4.57464e-08 -8.45474 6.46159e-08 5.43698e-08 -0.74982
89.7142 3.3461e-07 4.94206e-08 -8.30631 4.84413e-08 5.66267e-08 0.678055
90.6391 3.04037e-07 5.08203e-08 -7.76889 5.23167e-08 6.62266e-08 1.02392
91.564 2.9764e-07 5.97943e-08 -6.97032 6.6232e-08 1.05939e-07 2.03989
92.4889 3.76286e-07 7.77997e-08 -6.8454 9.75175e-08 1.83105e-07 2.73618
93.4138 5.77305e-07 9.47167e-08 -7.84979 1.66505e-07 2.63194e-07 1.98849
94.3386 7.94982e-07 8.91924e-08 -9.5003 2.58626e-07 2.95074e-07 0.572581
95.2635 8.27804e-07 5.16703e-08 -12.0469 3.05554e-07 2.07784e-07 -1.67477
96.1884 8.28204e-07 4.70616e-08 -12.4547 3.64924e-07 1.28303e-07 -4.53966
97.1133 9.76823e-07 9.57351e-08 -10.0874 4.97303e-07 1.66457e-07 -4.7532
98.0382 4.46096e-07 8.24955e-08 -7.32998 3.24604e-07 1.76154e-07 -2.65461
98.9631 1.68898e-07 5.09647e-08 -5.20354 1.73613e-07 1.45134e-07 -0.778131
99.888 1.48364e-07 1.0291e-07 -1.58869 1.59426e-07 3.60013e-07 3.5376
100.813 2.07699e-07 1.07303e-07 -2.8682 2.23242e-07 4.04366e-07 2.57999
101.738 4.80943e-08 2.06763e-08 -3.66621 5.86244e-08 1.0563e-07 2.55709
102.663 2.22986e-08 1.516e-08 -1.67579 2.63364e-08 7.5351e-08 4.56533
103.588 3.12827e-08 2.12464e-08 -1.68018 2.58278e-08 6.73734e-08 4.16402
104.512 4.36346e-08 3.05494e-08 -1.54829 2.79487e-08 5.89286e-08 3.23965
105.437 6.47876e-08 4.92962e-08 -1.18678 4.03488e-08 7.21345e-08 2.52312
106.362 1.22412e-07 9.48816e-08 -1.10641 9.87487e-08 1.79977e-07 2.60687
107.287 1.6751e-07 1.33263e-07 -0.993291 2.18396e-07 4.4354e-07 3.07688
108.212 1.07856e-07 9.72152e-08 -0.451097 2.41014e-07 5.54181e-07 3.61609
109.137 4.46302e-08 3.96259e-08 -0.516488 1.38179e-07 3.3132e-07 3.79807
110.062 4.92309e-08 3.04677e-08 -2.08398 8.88459e-08 1.6904e-07 2.79352
110.987 6.10208e-08 2.83806e-08 -3.32457 6.76889e-08 9.24317e-08 1.35303
111.912 5.19306e-08 1.66813e-08 -4.93193 5.27486e-08 4.19218e-08 -0.997716
112.836 4.26382e-07 1.96401e-08 -13.3666 2.78609e-07 7.32391e-08 -5.80253
113.761 2.87106e-06 1.09102e-07 -14.2021 1.73214e-06 4.33113e-07 -6.01982
114.686 2.23739e-06 7.73524e-08 -14.6127 1.32e-06 3.05275e-07 -6.35881
115.611 2.59607e-06 1.0097e-07 -14.1012 1.48221e-06 3.52872e-07 -6.23292
116.536 6.55374e-07 3.7902e-08 -12.3783 4.15587e-07 1.23054e-07 -5.28567
117.461 1.14205e-07 1.11625e-08 -10.0992 1.84508e-07 5.76266e-08 -5.05392
118.386 1.83176e-07 1.75415e-08 -10.188 2.26777e-07 6.01043e-08 -5.76693
119.311 2.10909e-06 3.93248e-08 -17.2943 1.64897e-06 3.0111e-07 -7.38487
120.236 3.57056e-06 5.87434e-08 -17.8378 2.77464e-06 5.18891e-07 -7.28131
121.16 3.69811e-07 8.08077e-09 -16.6053 2.99352e-07 6.42788e-08 -6.68115
122.085 4.59296e-08 1.12139e-08 -6.12335 4.61543e-08 2.29418e-08 -3.03585
123.01 7.39181e-08 3.4377e-08 -3.32482 4.21441e-08 3.34604e-08 -1.00206
123.935 1.01207e-07 6.97925e-08 -1.61401 4.45895e-08 5.50147e-08 0.912462
124.86 1.10167e-07 9.25979e-08 -0.754521 5.38354e-08 9.44365e-08 2.44072
125.785 8.3174e-08 7.72045e-08 -0.323452 5.46238e-08 1.02581e-07 2.73683
126.71 1.24957e-07 9.34352e-08 -1.26249 9.69007e-08 1.73412e-07 2.52753
127.635 2.59454e-07 1.51044e-07 -2.34957 1.84544e-07 3.19545e-07 2.38431
128.56 1.05787e-07 5.02497e-08 -3.23298 8.90077e-08 1.54303e-07 2.38947
129.484 7.71443e-08 3.55401e-08 -3.36585 5.99172e-08 1.02124e-07 2.31576
130.409 8.31013e-08 5.62359e-08 -1.69594 4.8163e-08 8.75527e-08 2.59556
131.334 7.59739e-08 7.66393e-08 0.0378699 3.61751e-08 7.59568e-08 3.22157
132.259 5.90375e-08 7.91298e-08 1.27212 2.60279e-08 7.45068e-08 4.56757
133.184 3.91025e-08 7.67946e-08 2.93126 2.36345e-08 8.95755e-08 5.78643
134.109 2.77473e-08 6.92443e-08 3.97163 2.13025e-08 1.16623e-07 7.38356
135.034 2.19418e-08 5.7448e-08 4.18002 2.20396e-08 1.36401e-07 7.91613
135.959 1.97022e-08 4.32845e-08 3.41818 2.33415e-08 1.25791e-07 7.31523
136.884 2.37481e-08 3.64361e-08 1.85903 2.73945e-08 1.27322e-07 6.6724
137.808 3.0584e-08 3.58349e-08 0.688124 3.07786e-08 1.3537e-07 6.43275
138.733 3.36784e-08 3.21227e-08 -0.2054 4.50845e-08 1.29874e-07 4.59494
139.658 4.74091e-08 4.38919e-08 -0.334776 6.42602e-08 1.66915e-07 4.14555
140.583 4.44102e-08 4.46746e-08 0.0257784 5.27317e-08 1.33434e-07 4.03195
141.508 5.77326e-08 5.5578e-08 -0.165182 5.53256e-08 1.1313e-07 3.1065
142.433 1.01551e-07 7.0499e-08 -1.58502 1.18499e-07 1.66818e-07 1.48529
143.358 2.19466e-07 1.0333e-07 -3.2714 4.09404e-07 5.29397e-07 1.11629
144.283 1.56898e-07 5.05941e-08 -4.91519 1.78882e-07 2.10336e-07 0.703463
145.208 1.35807e-07 4.05327e-08 -5.25115 8.54075e-08 8.96901e-08 0.212483
146.132 1.40519e-07 6.70234e-08 -3.21509 9.75459e-08 1.23864e-07 1.03738
147.057 1.17797e-07 8.79868e-08 -1.26717 1.04791e-07 1.7433e-07 2.21047
147.982 7.58089e-08 8.20732e-08 0.34481 9.15985e-08 2.05425e-07 3.50766
148.907 4.82212e-08 6.37892e-08 1.21509 6.95867e-08 1.93616e-07 4.44414
149.832 3.06729e-08 4.71967e-08 1.87158 3.93712e-08 1.35038e-07 5.35276
150.757 2.38829e-08 3.64455e-08 1.83557 2.39324e-08 8.93411e-08 5.72065
151.682 2.14846e-08 3.34066e-08 1.91706 1.55025e-08 5.78656e-08 5.72019
152.607 1.88913e-08 3.05351e-08 2.08536 1.20581e-08 4.37342e-08 5.5954
153.532 2.26524e-08 4.28114e-08 2.76446 1.25372e-08 4.44731e-08 5.49897
154.456 2.18657e-08 5.23177e-08 3.78886 1.35851e-08 4.87555e-08 5.54961
155.381 1.45571e-08 4.53301e-08 4.93311 1.52236e-08 5.8652e-08 5.85765
156.306 1.25057e-08 4.0173e-08 5.06825 1.60104e-08 6.83402e-08 6.30274
157.231 1.16897e-08 4.36591e-08 5.72273 1.99531e-08 9.52822e-08 6.79001
158.156 8.35855e-09 2.97823e-08 5.51827 1.6318e-08 8.54391e-08 7.18989
159.081 6.94511e-09 2.047e-08 4.69438 1.26976e-08 6.69954e-08 7.22323
160.006 6.83382e-09 1.79019e-08 4.18236 1.08245e-08 4.99761e-08 6.64356
160.931 7.23445e-09 1.66341e-08 3.61593 1.11796e-08 4.19806e-08 5.74623
161.856 6.79052e-09 1.76317e-08 4.14392 1.14206e-08 4.45526e-08 5.91184
162.78 2.00329e-08 5.70169e-08 4.5426 3.12191e-08 1.30639e-07 6.21652
163.705 2.39159e-08 7.03109e-08 4.68336 3.77898e-08 1.68175e-07 6.48386
164.63 6.34538e-09 2.03677e-08 5.06484 1.32115e-08 7.8836e-08 7.75771
165.555 4.52631e-09 1.61687e-08 5.52931 1.17946e-08 7.17324e-08 7.84031
166.48 4.14505e-09 1.53562e-08 5.68755 1.2178e-08 7.23677e-08 7.7397
167.405 3.8084e-09 1.25926e-08 5.19372 1.30342e-08 7.04426e-08 7.32752
168.33 3.14642e-09 1.09714e-08 5.42443 1.21475e-08 6.12638e-08 7.02715
169.255 2.55938e-09 1.06879e-08 6.20755 9.45018e-09 5.34419e-08 7.52442
170.18 3.29961e-09 1.16232e-08 5.46863 8.80003e-09 5.62419e-08 8.05576
171.104 1.50286e-08 4.90659e-08 5.13861 1.42716e-08 8.74396e-08 7.87234
172.029 1.36459e-08 4.8121e-08 5.47331 1.29588e-08 8.50115e-08 8.16913
172.954 1.15426e-08 3.4115e-08 4.70641 1.08953e-08 6.29032e-08 7.61433
173.879 9.37486e-09 3.20517e-08 5.33887 1.10266e-08 5.89548e-08 7.28077
174.804 5.96016e-09 1.47214e-08 3.9269 1.41597e-08 7.32462e-08 7.13731
175.729 1.94447e-08 4.18236e-08 3.32621 4.39696e-08 1.68147e-07 5.82537
176.654 1.45493e-08 3.21415e-08 3.44223 3.17186e-08 1.18125e-07 5.71027
177.579 8.73577e-09 3.37938e-08 5.87535 1.64534e-08 8.31803e-08 7.03765
178.504 5.00656e-09 2.5028e-08 6.98886 1.05081e-08 7.84589e-08 8.73119
179.428 2.53024e-09 1.33389e-08 7.21959 5.52067e-09 5.36622e-08 9.87677
180.353 2.41328e-09 9.90591e-09 6.13286 5.06592e-09 3.91187e-08 8.87726
181.278 2.35793e-09 9.40706e-09 6.00923 4.96609e-09 3.93542e-08 8.98977
182.203 2.20765e-09 8.31259e-09 5.75806 5.35433e-09 3.52705e-08 8.18707
183.128 2.05257e-09 7.76173e-09 5.77661 5.02096e-09 3.27025e-08 8.13794
184.053 1.86753e-09 7.25051e-09 5.89102 5.06144e-09 3.06722e-08 7.8247
184.978 1.63859e-09 7.00246e-09 6.30779 5.32249e-09 3.32871e-08 7.96161
185.903 1.46961e-09 7.6766e-09 7.17968 5.22322e-09 3.56998e-08 8.34727
186.828 1.49673e-09 7.87534e-09 7.21127 5.02391e-09 3.97713e-08 8.98528
187.752 1.52612e-09 7.72793e-09 7.04476 4.88798e-09 4.30092e-08 9.44431
188.677 1.40879e-09 6.80223e-09 6.83806 5.13143e-09 3.93141e-08 8.8431
189.602 1.2321e-09 5.55775e-09 6.54254 4.56616e-09 3.48277e-08 8.82374
190.527 1.15736e-09 5.13482e-09 6.47056 4.09069e-09 2.89905e-08 8.50459
191.452 1.16367e-09 5.37341e-09 6.6442 3.99766e-09 2.93943e-08 8.66457
192.377 1.16584e-09 6.4355e-09 7.41944 3.78126e-09 2.92027e-08 8.87786
193.302 1.09896e-09 7.02986e-09 8.05965 3.59861e-09 2.93306e-08 9.11186
194.227 1.03402e-09 7.21961e-09 8.43985 3.33889e-09 2.96833e-08 9.4891
